TournamentID,StageID,StageSequence,StageURL
6229,17744,2,https://th.sportscorpion.com/eng/tournament/stage/17744/matches/?print
6225,17745,2,https://th.sportscorpion.com/eng/tournament/stage/17745/matches/?print
6225,17747,3,https://th.sportscorpion.com/eng/tournament/stage/17747/matches/?print
6225,17748,4,https://th.sportscorpion.com/eng/tournament/stage/17748/matches/?print
6225,17749,5,https://th.sportscorpion.com/eng/tournament/stage/17749/matches/?print
6225,17750,6,https://th.sportscorpion.com/eng/tournament/stage/17750/matches/?print
6225,17751,7,https://th.sportscorpion.com/eng/tournament/stage/17751/matches/?print
6110,17742,2,https://th.sportscorpion.com/eng/tournament/stage/17742/matches/?print
6111,17740,2,https://th.sportscorpion.com/eng/tournament/stage/17740/matches/?print
6113,17739,2,https://th.sportscorpion.com/eng/tournament/stage/17739/matches/?print
6231,17735,2,https://th.sportscorpion.com/eng/tournament/stage/17735/matches/?print
6134,17727,2,https://th.sportscorpion.com/eng/tournament/stage/17727/matches/?print
6134,17736,3,https://th.sportscorpion.com/eng/tournament/stage/17736/matches/?print
6134,17737,4,https://th.sportscorpion.com/eng/tournament/stage/17737/matches/?print
6134,17738,4,https://th.sportscorpion.com/eng/tournament/stage/17738/matches/?print
6134,17743,5,https://th.sportscorpion.com/eng/tournament/stage/17743/matches/?print
6181,17728,1,https://th.sportscorpion.com/eng/tournament/stage/17728/matches/?print
6181,17730,2,https://th.sportscorpion.com/eng/tournament/stage/17730/matches/?print
6181,17731,3,https://th.sportscorpion.com/eng/tournament/stage/17731/matches/?print
6181,17732,4,https://th.sportscorpion.com/eng/tournament/stage/17732/matches/?print
6181,17733,5,https://th.sportscorpion.com/eng/tournament/stage/17733/matches/?print
6181,17734,6,https://th.sportscorpion.com/eng/tournament/stage/17734/matches/?print
6233,17729,2,https://th.sportscorpion.com/eng/tournament/stage/17729/matches/?print
6222,17722,2,https://th.sportscorpion.com/eng/tournament/stage/17722/matches/?print
6234,17723,2,https://th.sportscorpion.com/eng/tournament/stage/17723/matches/?print
6234,17724,3,https://th.sportscorpion.com/eng/tournament/stage/17724/matches/?print
6234,17725,4,https://th.sportscorpion.com/eng/tournament/stage/17725/matches/?print
6213,17715,2,https://th.sportscorpion.com/eng/tournament/stage/17715/matches/?print
6213,17716,3,https://th.sportscorpion.com/eng/tournament/stage/17716/matches/?print
6213,17717,4,https://th.sportscorpion.com/eng/tournament/stage/17717/matches/?print
6213,17718,5,https://th.sportscorpion.com/eng/tournament/stage/17718/matches/?print
6213,17719,6,https://th.sportscorpion.com/eng/tournament/stage/17719/matches/?print
6213,17720,7,https://th.sportscorpion.com/eng/tournament/stage/17720/matches/?print
6213,17721,8,https://th.sportscorpion.com/eng/tournament/stage/17721/matches/?print
6215,17698,1,https://th.sportscorpion.com/eng/tournament/stage/17698/matches/?print
6215,17699,2,https://th.sportscorpion.com/eng/tournament/stage/17699/matches/?print
6215,17700,3,https://th.sportscorpion.com/eng/tournament/stage/17700/matches/?print
6215,17701,4,https://th.sportscorpion.com/eng/tournament/stage/17701/matches/?print
6215,17702,5,https://th.sportscorpion.com/eng/tournament/stage/17702/matches/?print
6191,17705,1,https://th.sportscorpion.com/eng/tournament/stage/17705/matches/?print
6191,17706,2,https://th.sportscorpion.com/eng/tournament/stage/17706/matches/?print
6191,17707,3,https://th.sportscorpion.com/eng/tournament/stage/17707/matches/?print
6191,17710,4,https://th.sportscorpion.com/eng/tournament/stage/17710/matches/?print
6191,17712,5,https://th.sportscorpion.com/eng/tournament/stage/17712/matches/?print
6191,17714,6,https://th.sportscorpion.com/eng/tournament/stage/17714/matches/?print
6227,17697,2,https://th.sportscorpion.com/eng/tournament/stage/17697/matches/?print
6216,17694,2,https://th.sportscorpion.com/eng/tournament/stage/17694/matches/?print
6180,17684,1,https://th.sportscorpion.com/eng/tournament/stage/17684/matches/?print
6180,17687,2,https://th.sportscorpion.com/eng/tournament/stage/17687/matches/?print
6180,17686,2,https://th.sportscorpion.com/eng/tournament/stage/17686/matches/?print
6180,17688,3,https://th.sportscorpion.com/eng/tournament/stage/17688/matches/?print
6180,17692,4,https://th.sportscorpion.com/eng/tournament/stage/17692/matches/?print
6180,17690,4,https://th.sportscorpion.com/eng/tournament/stage/17690/matches/?print
6180,17689,4,https://th.sportscorpion.com/eng/tournament/stage/17689/matches/?print
6180,17691,4,https://th.sportscorpion.com/eng/tournament/stage/17691/matches/?print
6219,17685,2,https://th.sportscorpion.com/eng/tournament/stage/17685/matches/?print
6220,17677,2,https://th.sportscorpion.com/eng/tournament/stage/17677/matches/?print
6220,17679,3,https://th.sportscorpion.com/eng/tournament/stage/17679/matches/?print
6220,17680,4,https://th.sportscorpion.com/eng/tournament/stage/17680/matches/?print
6221,17678,2,https://th.sportscorpion.com/eng/tournament/stage/17678/matches/?print
6163,17665,1,https://th.sportscorpion.com/eng/tournament/stage/17665/matches/?print
6163,17667,2,https://th.sportscorpion.com/eng/tournament/stage/17667/matches/?print
6163,17669,3,https://th.sportscorpion.com/eng/tournament/stage/17669/matches/?print
6163,17671,4,https://th.sportscorpion.com/eng/tournament/stage/17671/matches/?print
6197,17663,2,https://th.sportscorpion.com/eng/tournament/stage/17663/matches/?print
6197,17664,3,https://th.sportscorpion.com/eng/tournament/stage/17664/matches/?print
6199,17666,1,https://th.sportscorpion.com/eng/tournament/stage/17666/matches/?print
6199,17668,2,https://th.sportscorpion.com/eng/tournament/stage/17668/matches/?print
6130,17627,1,https://th.sportscorpion.com/eng/tournament/stage/17627/matches/?print
6130,17641,2,https://th.sportscorpion.com/eng/tournament/stage/17641/matches/?print
6131,17624,1,https://th.sportscorpion.com/eng/tournament/stage/17624/matches/?print
6131,17642,2,https://th.sportscorpion.com/eng/tournament/stage/17642/matches/?print
6088,17647,1,https://th.sportscorpion.com/eng/tournament/stage/17647/matches/?print
6088,17649,2,https://th.sportscorpion.com/eng/tournament/stage/17649/matches/?print
6088,17650,3,https://th.sportscorpion.com/eng/tournament/stage/17650/matches/?print
6088,17651,4,https://th.sportscorpion.com/eng/tournament/stage/17651/matches/?print
6088,17657,5,https://th.sportscorpion.com/eng/tournament/stage/17657/matches/?print
6088,17658,6,https://th.sportscorpion.com/eng/tournament/stage/17658/matches/?print
6088,17659,7,https://th.sportscorpion.com/eng/tournament/stage/17659/matches/?print
6193,17652,1,https://th.sportscorpion.com/eng/tournament/stage/17652/matches/?print
6193,17661,2,https://th.sportscorpion.com/eng/tournament/stage/17661/matches/?print
6193,17655,3,https://th.sportscorpion.com/eng/tournament/stage/17655/matches/?print
6193,17660,3,https://th.sportscorpion.com/eng/tournament/stage/17660/matches/?print
6193,17656,4,https://th.sportscorpion.com/eng/tournament/stage/17656/matches/?print
6203,17643,2,https://th.sportscorpion.com/eng/tournament/stage/17643/matches/?print
6203,17644,3,https://th.sportscorpion.com/eng/tournament/stage/17644/matches/?print
6203,17645,4,https://th.sportscorpion.com/eng/tournament/stage/17645/matches/?print
6203,17646,5,https://th.sportscorpion.com/eng/tournament/stage/17646/matches/?print
6211,17640,2,https://th.sportscorpion.com/eng/tournament/stage/17640/matches/?print
6207,17634,2,https://th.sportscorpion.com/eng/tournament/stage/17634/matches/?print
6207,17635,3,https://th.sportscorpion.com/eng/tournament/stage/17635/matches/?print
6207,17636,4,https://th.sportscorpion.com/eng/tournament/stage/17636/matches/?print
6159,17625,2,https://th.sportscorpion.com/eng/tournament/stage/17625/matches/?print
6208,17637,2,https://th.sportscorpion.com/eng/tournament/stage/17637/matches/?print
6179,17626,1,https://th.sportscorpion.com/eng/tournament/stage/17626/matches/?print
6179,17628,2,https://th.sportscorpion.com/eng/tournament/stage/17628/matches/?print
6179,17629,3,https://th.sportscorpion.com/eng/tournament/stage/17629/matches/?print
6179,17630,3,https://th.sportscorpion.com/eng/tournament/stage/17630/matches/?print
6179,17631,4,https://th.sportscorpion.com/eng/tournament/stage/17631/matches/?print
6179,17632,5,https://th.sportscorpion.com/eng/tournament/stage/17632/matches/?print
6070,17620,1,https://th.sportscorpion.com/eng/tournament/stage/17620/matches/?print
6070,17621,2,https://th.sportscorpion.com/eng/tournament/stage/17621/matches/?print
6070,17622,3,https://th.sportscorpion.com/eng/tournament/stage/17622/matches/?print
6070,17623,4,https://th.sportscorpion.com/eng/tournament/stage/17623/matches/?print
6210,17638,2,https://th.sportscorpion.com/eng/tournament/stage/17638/matches/?print
6210,17639,3,https://th.sportscorpion.com/eng/tournament/stage/17639/matches/?print
6218,17672,1,https://th.sportscorpion.com/eng/tournament/stage/17672/matches/?print
6218,17674,2,https://th.sportscorpion.com/eng/tournament/stage/17674/matches/?print
6218,17673,2,https://th.sportscorpion.com/eng/tournament/stage/17673/matches/?print
6218,17675,3,https://th.sportscorpion.com/eng/tournament/stage/17675/matches/?print
6171,17601,1,https://th.sportscorpion.com/eng/tournament/stage/17601/matches/?print
6171,17602,2,https://th.sportscorpion.com/eng/tournament/stage/17602/matches/?print
6171,17604,3,https://th.sportscorpion.com/eng/tournament/stage/17604/matches/?print
6171,17609,4,https://th.sportscorpion.com/eng/tournament/stage/17609/matches/?print
6171,17610,5,https://th.sportscorpion.com/eng/tournament/stage/17610/matches/?print
6190,17606,1,https://th.sportscorpion.com/eng/tournament/stage/17606/matches/?print
6190,17612,2,https://th.sportscorpion.com/eng/tournament/stage/17612/matches/?print
6190,17613,3,https://th.sportscorpion.com/eng/tournament/stage/17613/matches/?print
6190,17614,4,https://th.sportscorpion.com/eng/tournament/stage/17614/matches/?print
6190,17615,5,https://th.sportscorpion.com/eng/tournament/stage/17615/matches/?print
6190,17616,6,https://th.sportscorpion.com/eng/tournament/stage/17616/matches/?print
6205,17598,2,https://th.sportscorpion.com/eng/tournament/stage/17598/matches/?print
6204,17595,1,https://th.sportscorpion.com/eng/tournament/stage/17595/matches/?print
6204,17596,2,https://th.sportscorpion.com/eng/tournament/stage/17596/matches/?print
6204,17597,3,https://th.sportscorpion.com/eng/tournament/stage/17597/matches/?print
6192,17591,2,https://th.sportscorpion.com/eng/tournament/stage/17591/matches/?print
6192,17592,3,https://th.sportscorpion.com/eng/tournament/stage/17592/matches/?print
6192,17593,4,https://th.sportscorpion.com/eng/tournament/stage/17593/matches/?print
6192,17594,5,https://th.sportscorpion.com/eng/tournament/stage/17594/matches/?print
6202,17590,2,https://th.sportscorpion.com/eng/tournament/stage/17590/matches/?print
6174,17579,2,https://th.sportscorpion.com/eng/tournament/stage/17579/matches/?print
6174,17580,3,https://th.sportscorpion.com/eng/tournament/stage/17580/matches/?print
6178,17581,1,https://th.sportscorpion.com/eng/tournament/stage/17581/matches/?print
6178,17583,2,https://th.sportscorpion.com/eng/tournament/stage/17583/matches/?print
6178,17584,3,https://th.sportscorpion.com/eng/tournament/stage/17584/matches/?print
6178,17587,3,https://th.sportscorpion.com/eng/tournament/stage/17587/matches/?print
6178,17586,3,https://th.sportscorpion.com/eng/tournament/stage/17586/matches/?print
6178,17588,3,https://th.sportscorpion.com/eng/tournament/stage/17588/matches/?print
6178,17589,3,https://th.sportscorpion.com/eng/tournament/stage/17589/matches/?print
6178,17585,3,https://th.sportscorpion.com/eng/tournament/stage/17585/matches/?print
6195,17582,2,https://th.sportscorpion.com/eng/tournament/stage/17582/matches/?print
6196,17575,2,https://th.sportscorpion.com/eng/tournament/stage/17575/matches/?print
6198,17576,2,https://th.sportscorpion.com/eng/tournament/stage/17576/matches/?print
6198,17577,3,https://th.sportscorpion.com/eng/tournament/stage/17577/matches/?print
6198,17578,4,https://th.sportscorpion.com/eng/tournament/stage/17578/matches/?print
6078,17569,2,https://th.sportscorpion.com/eng/tournament/stage/17569/matches/?print
6078,17573,3,https://th.sportscorpion.com/eng/tournament/stage/17573/matches/?print
6158,17566,2,https://th.sportscorpion.com/eng/tournament/stage/17566/matches/?print
6158,17567,3,https://th.sportscorpion.com/eng/tournament/stage/17567/matches/?print
6158,17568,4,https://th.sportscorpion.com/eng/tournament/stage/17568/matches/?print
6167,17571,2,https://th.sportscorpion.com/eng/tournament/stage/17571/matches/?print
6167,17572,3,https://th.sportscorpion.com/eng/tournament/stage/17572/matches/?print
6167,17574,4,https://th.sportscorpion.com/eng/tournament/stage/17574/matches/?print
6169,17560,2,https://th.sportscorpion.com/eng/tournament/stage/17560/matches/?print
6169,17564,3,https://th.sportscorpion.com/eng/tournament/stage/17564/matches/?print
6169,17565,4,https://th.sportscorpion.com/eng/tournament/stage/17565/matches/?print
6176,17561,2,https://th.sportscorpion.com/eng/tournament/stage/17561/matches/?print
6176,17562,3,https://th.sportscorpion.com/eng/tournament/stage/17562/matches/?print
6176,17563,4,https://th.sportscorpion.com/eng/tournament/stage/17563/matches/?print
6170,17556,2,https://th.sportscorpion.com/eng/tournament/stage/17556/matches/?print
6170,17557,3,https://th.sportscorpion.com/eng/tournament/stage/17557/matches/?print
6170,17558,4,https://th.sportscorpion.com/eng/tournament/stage/17558/matches/?print
6170,17559,5,https://th.sportscorpion.com/eng/tournament/stage/17559/matches/?print
6025,17537,1,https://th.sportscorpion.com/eng/tournament/stage/17537/matches/?print
6025,17540,2,https://th.sportscorpion.com/eng/tournament/stage/17540/matches/?print
6025,17541,3,https://th.sportscorpion.com/eng/tournament/stage/17541/matches/?print
6177,17546,1,https://th.sportscorpion.com/eng/tournament/stage/17546/matches/?print
6177,17548,2,https://th.sportscorpion.com/eng/tournament/stage/17548/matches/?print
6177,17549,3,https://th.sportscorpion.com/eng/tournament/stage/17549/matches/?print
6177,17550,3,https://th.sportscorpion.com/eng/tournament/stage/17550/matches/?print
6177,17552,4,https://th.sportscorpion.com/eng/tournament/stage/17552/matches/?print
6177,17553,4,https://th.sportscorpion.com/eng/tournament/stage/17553/matches/?print
6177,17554,4,https://th.sportscorpion.com/eng/tournament/stage/17554/matches/?print
6177,17555,4,https://th.sportscorpion.com/eng/tournament/stage/17555/matches/?print
6168,17547,2,https://th.sportscorpion.com/eng/tournament/stage/17547/matches/?print
6172,17542,2,https://th.sportscorpion.com/eng/tournament/stage/17542/matches/?print
6175,17543,2,https://th.sportscorpion.com/eng/tournament/stage/17543/matches/?print
6175,17544,3,https://th.sportscorpion.com/eng/tournament/stage/17544/matches/?print
6175,17545,4,https://th.sportscorpion.com/eng/tournament/stage/17545/matches/?print
6024,17524,1,https://th.sportscorpion.com/eng/tournament/stage/17524/matches/?print
6024,17529,2,https://th.sportscorpion.com/eng/tournament/stage/17529/matches/?print
6024,17530,3,https://th.sportscorpion.com/eng/tournament/stage/17530/matches/?print
6024,17531,4,https://th.sportscorpion.com/eng/tournament/stage/17531/matches/?print
6024,17532,5,https://th.sportscorpion.com/eng/tournament/stage/17532/matches/?print
6232,17708,2,https://th.sportscorpion.com/eng/tournament/stage/17708/matches/?print
6232,17713,3,https://th.sportscorpion.com/eng/tournament/stage/17713/matches/?print
6133,17527,1,https://th.sportscorpion.com/eng/tournament/stage/17527/matches/?print
